,year,cons_damages,no_cons_damages,fair_temperatures_anomaly_rcp,diff,level_cons,level_no_cons,slope_cons,slope_no_cons
141,2156,0.0033945720119188394,0.0033891694257999205,5.1616254,5.402586118918862e-06,10.093555759486751,9.142108081896774,3.7426998234926,3.73674740879496
142,2157,0.0034242117899108138,0.0034184552534117785,5.1907797,5.756536499035292e-06,10.265226095668204,9.307264965824452,3.78707488765622,3.78071258984154
143,2158,0.003448973788152898,0.0034428956356169493,5.2162929,6.078152535948789e-06,10.424884849297545,9.46041709833072,3.8288631071289805,3.822119758345021
144,2159,0.003474005995059315,0.0034676189209559283,5.2395597,6.387074103386681e-06,10.57748247350691,9.606508779468358,3.8691127971859998,3.8620036231681802
145,2160,0.003498959538815072,0.00349226480659226,5.262234200000001,6.6947322228116946e-06,10.729214400544745,9.751730744969695,3.9090985705191206,3.9016234475810005
146,2161,0.0035246309476875126,0.0035176128519616157,5.2859864000000005,7.018095725896956e-06,10.886614721328996,9.902601643892478,3.9501399382540803,3.9422789656478407
147,2162,0.003551978572140513,0.0035446013825861655,5.3127213,7.3771895543472965e-06,11.057433097445921,10.066851013072597,3.9937735156882996,3.9854831563980593
148,2163,0.003582631700469463,0.0035748419231502737,5.3441639,7.789777319189284e-06,11.249034102732645,10.251829711461507,4.04142175321494,4.03263884700902
149,2164,0.003616039367393853,0.003607794644722162,5.3789387,8.244722671690852e-06,11.456477318118145,10.452600442291772,4.09203732429034,4.08271175060938
150,2165,0.0036484703205630353,0.0036397983283649182,5.410049,8.671992198117096e-06,11.651301604409948,10.640764069830265,4.139985398298,4.130149598926799
151,2166,0.003678297902087735,0.003669204862353226,5.440435900000001,9.093039734509034e-06,11.845299574328617,10.828088478720986,4.18761594802104,4.177268321999921
152,2167,0.0037060754245867855,0.003696612302277913,5.4650822,9.463122308872585e-06,12.017145840396534,10.993303260865716,4.23080333207624,4.22000488040168
153,2168,0.003729809876382717,0.003720011395392575,5.4865141,9.798480990141911e-06,12.176893052497014,11.146440219090126,4.271555859880481,4.260338715403999
154,2169,0.003754061412204024,0.003743935536174803,5.506360099999999,1.0125876029221104e-05,12.33117760451114,11.294117057184561,4.311182972517659,4.299558938483559
155,2170,0.0037759057031259147,0.003765458630089924,5.525940900000001,1.0447073035990684e-05,12.485554369704921,11.441881642034057,4.35076254642618,4.338729575348081
156,2171,0.003800373695622028,0.0037895889048549236,5.5462226999999995,1.0784790767104369e-05,12.644242774647067,11.593941019044367,4.39110216724026,4.3786456222369
157,2172,0.003826391628086512,0.003815238388947151,5.568688900000001,1.1153239139360949e-05,12.813911861146806,11.756934753181332,4.43346216295364,4.42054407847314
158,2173,0.0038538003037693613,0.0038422297318927434,5.5955682,1.1570571876617919e-05,13.004821670954819,11.941098909362909,4.479756947127839,4.466311690861239
159,2174,0.0038863912204885054,0.0038743673613002017,5.6240406,1.2023859188303732e-05,13.204826520022932,12.134316921780453,4.52764488345288,4.51364178806428
160,2175,0.003917341077437797,0.0039048552786073998,5.653351799999999,1.2485798830397243e-05,13.41071370710546,12.333384017026244,4.57650145914912,4.5619194252509185
161,2176,0.003944959980927365,0.003932029489945421,5.681294,1.2930490981943876e-05,13.612408825336079,12.528254156488925,4.624439649406799,4.60928674455
162,2177,0.003975108844715081,0.0039617540268857,5.7057838,1.335481782938075e-05,13.799988299306182,12.709044841214144,4.6696376983780405,4.65395429239828
163,2178,0.0040017018586944175,0.003987964068219441,5.7267056,1.3737790474976919e-05,13.972450494429483,12.874758299300662,4.711950665656641,4.69577938539872
164,2179,0.004025653188890033,0.004011553287002201,5.7460012,1.4099901887831834e-05,14.138579443159333,13.034151271918466,4.75302863534384,4.7363859028384
165,2180,0.004049913436601216,0.004035460978347061,5.7638364,1.4452458254154976e-05,14.298966767501886,13.187815657911148,4.79299337782752,4.77589401582064
166,2181,0.0040700402694628934,0.004055250085508888,5.7813501,1.4790183954005443e-05,14.45895140947914,13.341069252659318,4.83283155176604,4.815274312070319
167,2182,0.004094321919717814,0.004079177724403138,5.7986789000000005,1.5144195314675812e-05,14.61916059508711,13.494541108011553,4.8726600281896,4.854641785871321
168,2183,0.0041164870988907865,0.004100987894718244,5.8164935,1.5499204172542136e-05,14.782877580206865,13.65149580159627,4.9130751667593,4.8945816037664
169,2184,0.0041444852767380524,0.004128595241054356,5.8355665,1.5890035683696624e-05,14.95398550359401,13.815812102132897,4.9547729035481,4.935781156078299
170,2185,0.004169228277538295,0.004152931564279427,5.8569283,1.6296713258867612e-05,15.137803572620522,13.992773449846933,4.99869942534816,4.97916543583614
171,2186,0.004199638534496231,0.004182867491524078,5.882544,1.6771042972152372e-05,15.344548071239595,14.192562834414781,5.046659629267201,5.026511037481601
172,2187,0.004229645552442207,0.004212402536778015,5.9076185,1.7243015664192285e-05,15.550404864670865,14.39145487099419,5.0943536568644,5.0735904881645
173,2188,0.004259779032043554,0.004242057140658062,5.932858,1.7721891385491517e-05,15.75893617359774,14.59299618136583,5.142419179788001,5.1210302801308005
174,2189,0.004289164390467448,0.004270964266241961,5.9577928,1.8200124225487002e-05,15.967739710897838,14.794791230051237,5.190428624513441,5.16840922796496
175,2190,0.004316359453259366,0.004297730092257979,5.9784832,1.862936100138768e-05,16.156142263089432,14.976263251409337,5.23474360409088,5.21215557382016
176,2191,0.00434024743871575,0.0043212295801371425,5.9962316,1.901785857860716e-05,16.330460201356154,15.143702025602785,5.276515642385199,5.25340038583704
177,2192,0.004366270875092226,0.004346865705137759,6.012647599999999,1.9405169954467283e-05,16.498890045339387,15.30527055721279,5.3172051314380795,5.293578810451519
178,2193,0.0043896784795016686,0.004369893910634914,6.0291419,1.978456886675417e-05,16.668823272467716,15.468328186673741,5.35811121891436,5.333967004340521
179,2194,0.004413317341587231,0.004393145980335689,6.0459852,2.0171361251541953e-05,16.841738288902246,15.634346382860034,5.3994904632816,5.37481690041728
180,2195,0.004438143524811977,0.004417560588969138,6.0644183,2.058293584283888e-05,17.024434517940488,15.81009257245341,5.44251868062228,5.4172829092766
181,2196,0.004468774757562244,0.004447707106571386,6.086857299999999,2.1067650990858056e-05,17.23038582139661,16.00897159674428,5.48950931519242,5.463634712134479
182,2197,0.0044986111346823066,0.004477025565314818,6.1125274,2.1585569367488233e-05,17.455863780640808,16.22727509075825,5.539774692000601,5.513198561485681
183,2198,0.004532285075622866,0.0045101528053344,6.1388431,2.2132270288466316e-05,17.68690965518586,16.45110790692923,5.59088406886406,5.5635876420379
184,2199,0.004560894429729956,0.0045382646769347446,6.1622157,2.262975279521129e-05,17.90339109269446,16.660425151572806,5.639396578044481,5.61142089091022
185,2200,0.004589821683929074,0.004566723939419148,6.182373,2.3097744509925633e-05,18.10333198223162,16.853275515053326,5.68500795189,5.6564040930146
186,2201,0.004615080284551709,0.004591571859521082,6.1985517,2.3508425030627222e-05,18.28192991250448,17.02488093766675,5.72693628584712,5.697769565856861
187,2202,0.004642939100971688,0.004619015416889027,6.213646400000001,2.3923684082660657e-05,18.455379823773885,17.19135700496172,5.76795049372608,5.738235298384962
188,2203,0.004664587212655391,0.004640282658581185,6.228187999999999,2.4304554074205953e-05,18.626638859146002,17.355642587865226,5.808557326508,5.778297545156
189,2204,0.004688141138895929,0.004663457754187306,6.2415037,2.4683384708623635e-05,18.791699882332402,17.513759802107607,5.8480852600150195,5.817300078113621
190,2205,0.004711242402095195,0.004686179301497617,6.255013,2.506310059757766e-05,18.958780644251565,17.673883854753893,5.8879217343266,5.856604291059201
191,2206,0.004734884261541339,0.004709434781489108,6.268486,2.544948005223091e-05,19.126547785644885,17.8346765713438,5.927842419072,5.895986361484001
192,2207,0.004759755883029015,0.004733894974393138,6.2835293,2.5860908635877422e-05,19.30458074051772,18.00567701635932,5.96944571753908,5.93701773614728
193,2208,0.004789258733353563,0.004762927646726922,6.3013792,2.6331086626640854e-05,19.500515748683178,18.194474851908733,6.0139913587686396,5.980932248483841
194,2209,0.004820692665720827,0.004793850228232088,6.3215976,2.6842437488738824e-05,19.712083679188588,18.398803258615263,6.0610771474488,6.02733355063808
195,2210,0.0048512188518650134,0.0048238552946244795,6.3429117,2.7363557240533964e-05,19.931836277501652,18.61126475416584,6.109446463749219,6.07499133849588
196,2211,0.0048825566503651885,0.004854679268078144,6.3629093,2.787738228704484e-05,20.14509018628383,18.81725533201985,6.156667979222859,6.12152150090146
197,2212,0.00491047870013972,0.004882115086807914,6.3816919,2.8363613331805482e-05,20.352297485193432,19.017214823472706,6.202829083730601,6.16700624691682
198,2213,0.004935530031204394,0.0049067259521713424,6.397696,2.8804079033051266e-05,20.543519110718808,19.20127560502118,6.2463114388096,6.2098631480064
199,2214,0.004963269600228415,0.004934021513729903,6.4123845,2.9248086498512293e-05,20.727598567356896,19.378228032686597,6.2885828593714,6.251530446775501
200,2215,0.004988017279643486,0.0049583734507834265,6.424141400000001,2.9643828860059784e-05,20.89414455188616,19.53774386910686,6.327958277850721,6.290356818564442
201,2216,0.005011986820612435,0.004981959795397728,6.434939900000001,3.0027025214707237e-05,21.05537703868601,19.691968497574702,6.366445254045141,6.328309290412981
202,2217,0.005037267577080229,0.005006840256438494,6.4465618,3.0427320641734923e-05,21.222591001471464,19.852141886029404,6.405883038257959,6.3671943841348
203,2218,0.005063425172476599,0.0050325770664940706,6.4592404000000005,3.0848105982528295e-05,21.397393721711847,20.019848295907337,6.446527637270321,6.40725893727264
204,2219,0.005094534375864157,0.005063199069251567,6.4747605,3.1335306612589875e-05,21.591502525674755,20.206731878774267,6.490267630895801,6.450353254500601
205,2220,0.005125291374135088,0.0050934290461803755,6.4937334,3.1862327954712555e-05,21.809281488043872,20.41713461578649,6.537782283546879,6.49714472729952
206,2221,0.005157447332141629,0.005125026775456121,6.514351400000001,3.242055668550847e-05,22.039322370833414,20.639711299657094,6.587205219349522,6.5458027742397595
207,2222,0.0051923844058094915,0.005159355268652632,6.5374650999999995,3.302913715685918e-05,22.287521866934533,20.880318721839842,6.63946219791704,6.5972339133763995
208,2223,0.005224170159578989,0.005190592601049815,6.5567193,3.357755852917421e-05,22.51175874502021,21.097098470369698,6.68780514237406,6.644826133532279
209,2224,0.005255119896400373,0.00522104707841109,6.5716996,3.407281798928352e-05,22.708679975981287,21.286732667213403,6.73173636761288,6.68809542398592
210,2225,0.005283705848320608,0.005249185408004564,6.5837936,3.452044031604373e-05,22.887126399977706,21.45800921112371,6.77269380678304,6.7284511450256
211,2226,0.005307206124303576,0.005272301027851256,6.5930333,3.4905096452320095e-05,23.04696764576325,21.610788439570406,6.810675221759161,6.765887848749781
212,2227,0.005332899816441028,0.005297593050396898,6.6024442,3.5306766044129745e-05,23.208587439730163,21.76533462443941,6.848922418552961,6.803584696805238
213,2228,0.0053596348045736875,0.005323922769242984,6.6114364000000005,3.5712035330703884e-05,23.367948219746076,21.917632611245594,6.88679643741936,6.840914690351921
214,2229,0.005384243423353752,0.005348110382985993,6.6227789,3.613304036775844e-05,23.544181038133143,22.086685472499376,6.9273200250804,6.880837591357259
215,2230,0.005419682768380341,0.005383007797828299,6.6378326,3.667497055204194e-05,23.74706496806255,22.28219939824466,6.97201988053748,6.9248462987974
216,2231,0.005448975452335247,0.005411777477565494,6.654594400000001,3.719797476975373e-05,23.963030524619064,22.490701903932244,7.018734075956959,6.970826055166241
217,2232,0.005484970066692796,0.005447205727126203,6.670907499999999,3.776433956659275e-05,24.1770846219473,22.697297234738766,7.065099253652499,7.016461728581499
218,2233,0.00552139022699194,0.0054830485728274425,6.6875834,3.834165416449764e-05,24.39494386845518,22.90766144936903,7.112012603316719,7.0626314688504
219,2234,0.005549206168687704,0.005510376199307387,6.7016315,3.882996938031624e-05,24.595247935214886,23.10058377449502,7.1561397701536,7.1060716042954
220,2235,0.005581874707893064,0.005542543301952918,6.7137856,3.933140594014617e-05,24.782937841409122,23.280973336147675,7.1982692715648,7.147554489688319
221,2236,0.00561111445899698,0.005571344126238387,6.7227421000000005,3.9770332758592986e-05,24.948340190807464,23.439232736735946,7.236910238153363,7.185622839592301
222,2237,0.005637712589248167,0.005597525577133666,6.7311119999999995,4.018701211450093e-05,25.110084059679366,23.59384465485135,7.274969240324799,7.2231177028432
223,2238,0.005667234689013867,0.005626609922430248,6.7394509000000005,4.062476658361902e-05,25.27215331509742,23.748782352365637,7.313065481992101,7.26064909223078
224,2239,0.005693943416140712,0.005652887870926548,6.748704400000001,4.105554521416366e-05,25.441504655540346,23.910944913767317,7.352275681379442,7.299269227207121
225,2240,0.0057292463755374,0.005687667539731933,6.760123299999999,4.157883580546695e-05,25.627497944990285,24.08961988079006,7.394041782020118,7.340387380085817
226,2241,0.005762334012445081,0.0057201943880969,6.7756238,4.213962434818086e-05,25.844652674842163,24.29922739138765,7.440586574224,7.386180354655799
227,2242,0.005797092446051977,0.0057543430340167845,6.793764100000001,4.2749412035192336e-05,26.082745896020302,24.529610266372277,7.490305984958761,7.435076726110062
228,2243,0.005830747981228512,0.005787410533134363,6.810587400000001,4.333744809414952e-05,26.31233772167723,24.751543811045728,7.53866364770128,7.48263840990628
229,2244,0.005858960536802016,0.0058150974066784045,6.8254948,4.386313012361143e-05,26.52870266673595,24.96033955124065,7.584948990106801,7.5281706753904
230,2245,0.005891391574156302,0.005847017828749301,6.836597,4.437374540700034e-05,26.717156719920006,25.141426256860516,7.626934650076201,7.5694953240092
231,2246,0.00591814945514102,0.005873344374233369,6.844727499999999,4.480508090765056e-05,26.883615778550112,25.300678948079938,7.665545663240499,7.607517905767999
232,2247,0.00594347452146593,0.005898256429691884,6.852098,4.521809177404634e-05,27.04477584982007,25.454664606546338,7.703338248396,7.6447376009704
233,2248,0.005964554502003949,0.0059189724168611235,6.8581905,4.558208514282569e-05,27.19653279280022,25.599320386789646,7.7396897815168,7.6805483840212
234,2249,0.005992355676323058,0.005946360889119262,6.8640041,4.5994787203795795e-05,27.346520599309777,25.742218039601145,7.775765393807719,7.7160885016566
235,2250,0.006013220927908236,0.005966864897175128,6.8698792,4.63560307331079e-05,27.49736865611519,25.88596688675552,7.81196515357376,7.75174919279872
236,2251,0.006037152008651958,0.005990398439379874,6.876557400000001,4.6753569272084405e-05,27.654910133596072,26.036349499521275,7.849174235552842,7.7883944592392815
237,2252,0.006064534888142958,0.006017330776668217,6.8852768,4.720411147474124e-05,27.82899075395567,26.20314978755138,7.888879730911359,7.8274822718944
238,2253,0.006097097481088554,0.006049359295595025,6.8970050999999994,4.773818549352882e-05,28.027535592961897,26.394214041442563,7.932270665151381,7.870170413789861
239,2254,0.006129815926648519,0.006081502955868956,6.9114122,4.831297077956265e-05,28.24830905131388,26.60732095628612,7.978990820116721,7.916110063671239
240,2255,0.006161201266227323,0.006112331188365516,6.9251838,4.887007786180675e-05,28.465075718722915,26.816450072488117,8.025068714514559,7.961421371735242
241,2256,0.006193305097074386,0.006143870629195192,6.9388084,4.94344678791947e-05,28.681702410067192,27.025427152343447,8.071091043294002,8.00667502099336
242,2257,0.006222363628030081,0.006172410403554096,6.9508524000000005,4.9953224475984825e-05,28.886521483665526,27.22269335152765,8.11530709829216,8.050164103936401
243,2258,0.00625382110387207,0.0062033625457758035,6.960197,5.045855809626687e-05,29.070218420078394,27.398991877135508,8.1563351164134,8.090533084380201
244,2259,0.006276680962894687,0.0062258057548874035,6.968176799999999,5.0875208007283845e-05,29.243384669430927,27.564850183348934,8.19577114625744,8.129347748808318
245,2260,0.006304560183373553,0.006253259063313976,6.9736332999999995,5.130112005957699e-05,29.39633151455188,27.710640286738126,8.23217481454168,8.165195315329399
246,2261,0.00632792133268012,0.006276237313930011,6.9786463,5.168401875010886e-05,29.545967384802356,27.85314899132854,8.268077621333159,8.20055408713168
247,2262,0.006352337149600373,0.006300245291068762,6.9847746,5.2091858531611024e-05,29.705194662567642,28.00516841387429,8.30540638713728,8.23730549519432
248,2263,0.006378830922798784,0.006326294931778165,6.9922061,5.253599102061912e-05,29.875711532212637,28.168381876203487,8.344410871819662,8.2756933754325
249,2264,0.006407623222909109,0.006354576865881256,7.002910099999999,5.3046357027852764e-05,30.07417566280827,28.359308934562744,8.387562718598419,8.31813218825206
250,2265,0.006440791362415155,0.0063871448007049025,7.0172791,5.364656171025217e-05,30.304329957968065,28.581655859840975,8.43539803263298,8.365145057369421
251,2266,0.006474061729580427,0.006419785927484156,7.033464,5.427580209627081e-05,30.551009235011175,28.82038090077177,8.485641705329598,8.414508724155203
252,2267,0.006510188691144947,0.006455239602544793,7.0507927,5.494908860015357e-05,30.80875734158353,29.070066439404478,8.53747163504104,8.465418392017979
253,2268,0.006545038963324146,0.006489495880888541,7.063160400000001,5.554308243560513e-05,31.025324033457757,29.278914016877707,8.583175231159522,8.510343043881202
254,2269,0.006572606744949638,0.006516574295989841,7.0723753,5.603244895979742e-05,31.21562985519493,29.461717846086298,8.62498438213472,8.55146224074658
255,2270,0.006597103562334894,0.006540651101879291,7.0784035,5.6452460455602704e-05,31.378991886811736,29.61779898992982,8.6628156577317,8.5886937329397
256,2271,0.006621320236579464,0.006564468420403813,7.0832481,5.685181617565149e-05,31.53246177438105,29.764080282547933,8.69918527152938,8.624499734951
257,2272,0.006648208498859276,0.006590944707070889,7.087246400000001,5.72637917883867e-05,31.678861775671663,29.903345572410466,8.73451175537376,8.659284992995842
258,2273,0.006671866167597074,0.00661420079845243,7.0923967,5.766536914464382e-05,31.835627647541784,30.05288557355131,8.771356534389898,8.69555239418204
259,2274,0.006698522832358833,0.006640383500254643,7.1006026,5.813933210419009e-05,32.01966467835561,30.229452998525066,8.81219531916208,8.73571780976368
260,2275,0.006728482209837239,0.006669791031225003,7.112149700000001,5.869117861223572e-05,32.23386773041722,30.435924518847195,8.85743583459868,8.780181536964282
261,2276,0.006760109484552856,0.006700825650646891,7.1253538,5.9283833905965366e-05,32.463697608948834,30.657879609091157,8.9049331551104,8.8268472863744
262,2277,0.006791581424238302,0.006731719281422244,7.1374545,5.9862142816058395e-05,32.684684231645896,30.87105674987185,8.951108244463098,8.8722190223762
263,2278,0.006820994335626551,0.006760589004237261,7.1483445,6.0405331389290495e-05,32.89570126675296,31.074350910244565,8.9958031728053,8.9161455563444
264,2279,0.006848195189839146,0.006787298987070756,7.1569842999999995,6.089620276839014e-05,33.08719769709237,31.25829739942848,9.0376376560417,8.9572796782585
265,2280,0.006872347677834512,0.006811030992672329,7.162554300000001,6.13166851621827e-05,33.25145341055653,31.41523693913247,9.075501551987182,8.994535247401581
266,2281,0.0068956327837739195,0.006833914504611016,7.1672573,6.17182791629034e-05,33.408194607024136,31.564722443323017,9.112269220572719,9.030718746733259
267,2282,0.006923800600837637,0.006861632532942252,7.1722732,6.216806789538509e-05,33.56811024827938,31.71735631316463,9.149492104596,9.067347286051762
268,2283,0.006948853381153697,0.006886255824610998,7.1778121,6.259755654269838e-05,33.73317099369785,31.875091988899115,9.187455504426561,9.10469940968496
269,2284,0.006975273057356901,0.006912196489771816,7.185611200000001,6.307656758508529e-05,33.91947169009574,32.053862972638264,9.228488382818881,9.145043808179842
270,2285,0.007001088864463156,0.006937478439397182,7.197385799999999,6.361042506597414e-05,34.14318837328313,32.26971157813132,9.2749166419778,9.19065426339504
271,2286,0.007039528954649654,0.0069752183033173765,7.2124281,6.431065133227776e-05,34.39828068980816,32.51664277803822,9.32584249755326,9.24065248462764
272,2287,0.007074103846726132,0.007009128780083529,7.2272601,6.4975066642603e-05,34.65263089693119,32.76282932711074,9.37661712883682,9.290501276447998
273,2288,0.007106135220496412,0.007040540478811863,7.2404656,6.559474168454926e-05,34.89286561302851,32.99501630744163,9.425322447251201,9.33832756918336
274,2289,0.007132346366915954,0.0070662725314889485,7.2479448,6.607383542700518e-05,35.079917417076615,33.174510741421756,9.46636713517088,9.378678660293758
275,2290,0.007162439929118136,0.007095864063622059,7.254566199999999,6.657586549607686e-05,35.259352707154974,33.34646117516103,9.506309147959037,9.4179543836794
276,2291,0.007181988015091179,0.007115034996651559,7.2592449000000006,6.695301843961943e-05,35.42071983520104,33.5004984020648,9.5436559127687,9.45469430859474
277,2292,0.007204071104524701,0.007136736737528793,7.262701,6.733436699590811e-05,35.57068940012654,33.64324713942832,9.579366266886598,9.4898384467982
278,2293,0.007230940041367262,0.007163179261681307,7.2661481,6.776077968595473e-05,35.720802267958426,33.786137198408305,9.615094580336619,9.524999785271781
279,2294,0.007255089975778617,0.0071868962902357225,7.271605,6.81936855428944e-05,35.89054328628544,33.94847061151848,9.653626523449,9.562895775687
280,2295,0.0072845484508334835,0.007215804548948768,7.2812366,6.87439018847158e-05,36.10114442614778,34.15127016695658,9.69798692568016,9.606475361359
281,2296,0.007311060913821166,0.007241750966926475,7.293626299999999,6.930994689469117e-05,36.33934305446633,34.38140591413081,9.746260822635557,9.653872662155779
282,2297,0.007349816161628553,0.007279784984710602,7.308372,7.003117691795069e-05,36.60160611109517,34.63536971141505,9.7979259459456,9.704576336666399
283,2298,0.007382227569280531,0.007311555975931583,7.3216696,7.067159334894768e-05,36.850835298273225,34.87641520151843,9.847698698966559,9.753432525011199
284,2299,0.007410679777656526,0.007339463920132516,7.331162,7.121585752400961e-05,37.06348511739167,35.08122492965714,9.892252624736399,9.7971970194312
285,2300,0.0074390178339882596,0.007367334237521561,7.3358121,7.168359646669842e-05,37.228754343177,35.23910588168709,9.930080445819181,9.834400502232718
